0.000000	4.000000	133.794755	5.353343	5.296221e-01	2.259644e-02	3.454806e+02	3.685457e-02	
0.000000	8.000000	133.365512	4.714769	6.020800e-01	3.419698e-02	3.447461e+02	4.173059e-02	
0.000000	12.000000	132.704973	28.911687	6.385234e-01	3.677013e-02	3.443552e+02	4.464855e-02	
0.000000	16.000000	129.540887	6.148176	6.131480e-01	2.774995e-02	3.442071e+02	4.264578e-02	
0.000000	20.000000	128.295311	3.481744	5.685760e-01	2.684034e-02	3.444248e+02	3.895329e-02	
0.000000	24.000000	128.305898	2.939545	6.398683e-01	3.831659e-02	3.447132e+02	4.528649e-02	
0.000000	28.000000	127.324305	459.116390	4.361547e-01	3.586413e-02	3.450938e+02	2.654479e-02	
0.000000	32.000000	125.717379	24.789335	5.327007e-01	2.663972e-02	3.452807e+02	3.567384e-02	
0.000000	36.000000	127.283032	1.446684	5.844003e-01	2.852548e-02	3.454481e+02	4.011761e-02	
0.000000	40.000000	128.307895	65.218755	5.339525e-01	2.453521e-02	3.456480e+02	3.669793e-02	
0.000000	44.000000	134.504748	1.267503	5.392578e-01	2.462162e-02	3.453714e+02	3.706976e-02	
0.000000	48.000000	147.358553	4.252765	5.302738e-01	3.663940e-02	3.439140e+02	3.510660e-02	
0.000000	52.000000	158.692621	22.564456	5.357645e-01	2.891010e-02	3.398822e+02	3.444915e-02	
0.000000	56.000000	147.058463	5.531610	5.272095e-01	2.531859e-02	3.317131e+02	3.550794e-02	
0.000000	60.000000	128.295138	5.442886	5.432356e-01	2.975296e-02	3.252016e+02	3.560945e-02	
4.000000	0.000000	122.686311	7.731770	6.214959e-01	3.147566e-02	3.259455e+02	4.308292e-02	
4.000000	4.000000	134.545338	4.032440	5.768161e-01	2.830871e-02	3.454538e+02	3.921464e-02	
4.000000	8.000000	134.551184	3.393037	5.630701e-01	2.608534e-02	3.444435e+02	3.862956e-02	
4.000000	12.000000	134.545398	4.372611	5.731094e-01	2.803453e-02	3.441945e+02	3.778214e-02	
4.000000	16.000000	133.932217	2.900668	6.190657e-01	3.099184e-02	3.439631e+02	4.124701e-02	
4.000000	20.000000	129.696818	0.016755	5.181068e-01	2.751840e-02	3.441461e+02	3.402461e-02	
4.000000	24.000000	128.304704	3.263174	6.216249e-01	3.407843e-02	3.446264e+02	4.256854e-02	
4.000000	28.000000	128.307899	2.579633	5.483634e-01	2.974254e-02	3.450082e+02	3.510522e-02	
4.000000	32.000000	128.306493	1.744021	5.319035e-01	2.910751e-02	3.450765e+02	3.413510e-02	
4.000000	36.000000	128.293193	2.052960	5.263066e-01	2.520393e-02	3.452876e+02	3.538885e-02	
4.000000	40.000000	128.306720	1.814732	5.574753e-01	2.548772e-02	3.455475e+02	3.838663e-02	
4.000000	44.000000	134.554241	1.345088	5.561544e-01	2.585913e-02	3.453962e+02	3.812414e-02	
4.000000	48.000000	148.494625	890.576650	4.534919e-01	3.532365e-02	3.439571e+02	2.653844e-02	
4.000000	52.000000	159.555537	4.000584	5.867761e-01	2.683560e-02	3.403501e+02	3.943390e-02	
4.000000	56.000000	147.047933	6.418460	5.393501e-01	2.354984e-02	3.325335e+02	3.731916e-02	
4.000000	60.000000	128.752498	5.857298	4.788593e-01	3.673262e-02	3.250170e+02	3.160368e-02	
8.000000	0.000000	127.439543	5.037579	5.973383e-01	3.022159e-02	3.259107e+02	4.273651e-02	
8.000000	4.000000	134.550971	7.513713	5.568317e-01	2.607869e-02	3.452826e+02	3.732130e-02	
8.000000	8.000000	134.555345	13.941344	5.626194e-01	2.567739e-02	3.442168e+02	3.840031e-02	
8.000000	12.000000	134.555551	24.610090	5.172735e-01	2.996445e-02	3.439129e+02	3.266272e-02	
8.000000	16.000000	134.549534	4.389138	5.324146e-01	2.916770e-02	3.439252e+02	3.427441e-02	
8.000000	20.000000	134.540500	2.568293	5.335604e-01	3.218052e-02	3.440196e+02	3.746729e-02	
8.000000	24.000000	128.832972	3.796736	6.062456e-01	3.291107e-02	3.443208e+02	4.177131e-02	
8.000000	28.000000	128.300029	166.145528	6.460032e-01	4.170887e-02	3.448026e+02	4.725346e-02	
